id,url,general,specific
813572759770931200,https://twitter.com/intent/user?user_id=813572759770931200,0,0
714118919330500608,https://twitter.com/intent/user?user_id=714118919330500608,0,0
852779223559229442,https://twitter.com/intent/user?user_id=852779223559229442,0,0
837166914434539520,https://twitter.com/intent/user?user_id=837166914434539520,0,0
1172059972433137665,https://twitter.com/intent/user?user_id=1172059972433137665,0,0
278539270,https://twitter.com/intent/user?user_id=278539270,0,0
3101732623,https://twitter.com/intent/user?user_id=3101732623,1,1
2469220369,https://twitter.com/intent/user?user_id=2469220369,1,1
730273813,https://twitter.com/intent/user?user_id=730273813,0,0
168327708,https://twitter.com/intent/user?user_id=168327708,1,1
2514717985,https://twitter.com/intent/user?user_id=2514717985,0,0
121411748,https://twitter.com/intent/user?user_id=121411748,1,1
194576806,https://twitter.com/intent/user?user_id=194576806,0,0
3443585833,https://twitter.com/intent/user?user_id=3443585833,-1,-1
1062571441,https://twitter.com/intent/user?user_id=1062571441,1,1
199303987,https://twitter.com/intent/user?user_id=199303987,1,1
264144310,https://twitter.com/intent/user?user_id=264144310,0,0
298837563,https://twitter.com/intent/user?user_id=298837563,1,1
3965346493,https://twitter.com/intent/user?user_id=3965346493,1,1
2971081796,https://twitter.com/intent/user?user_id=2971081796,1,1
405272651,https://twitter.com/intent/user?user_id=405272651,0,0
3149670097,https://twitter.com/intent/user?user_id=3149670097,1,1
304195160,https://twitter.com/intent/user?user_id=304195160,1,1
90779104,https://twitter.com/intent/user?user_id=90779104,0,0
174603236,https://twitter.com/intent/user?user_id=174603236,1,1
2164296680,https://twitter.com/intent/user?user_id=2164296680,1,1
2601793518,https://twitter.com/intent/user?user_id=2601793518,1,1
2971528177,https://twitter.com/intent/user?user_id=2971528177,1,1
121627509,https://twitter.com/intent/user?user_id=121627509,0,0
238468214,https://twitter.com/intent/user?user_id=238468214,1,1
253071508,https://twitter.com/intent/user?user_id=253071508,1,1
923115408323854336,https://twitter.com/intent/user?user_id=923115408323854336,1,1
255050176,https://twitter.com/intent/user?user_id=255050176,1,1
167760331,https://twitter.com/intent/user?user_id=167760331,1,1
56609776,https://twitter.com/intent/user?user_id=56609776,1,1
2287501435,https://twitter.com/intent/user?user_id=2287501435,0,0
127878046,https://twitter.com/intent/user?user_id=127878046,1,1
129655224,https://twitter.com/intent/user?user_id=129655224,0,0
3011382721,https://twitter.com/intent/user?user_id=3011382721,1,1
4833466573,https://twitter.com/intent/user?user_id=4833466573,0,0
391154393,https://twitter.com/intent/user?user_id=391154393,1,1
1092651719962460160,https://twitter.com/intent/user?user_id=1092651719962460160,-1,-1
1440959893,https://twitter.com/intent/user?user_id=1440959893,1,1
107732197,https://twitter.com/intent/user?user_id=107732197,0,0
836539817580101632,https://twitter.com/intent/user?user_id=836539817580101632,1,1
150684931,https://twitter.com/intent/user?user_id=150684931,0,0
821720424920727552,https://twitter.com/intent/user?user_id=821720424920727552,1,1
300651677,https://twitter.com/intent/user?user_id=300651677,1,1
625397815,https://twitter.com/intent/user?user_id=625397815,1,1
890486851,https://twitter.com/intent/user?user_id=890486851,1,1
868434717686677504,https://twitter.com/intent/user?user_id=868434717686677504,0,0
724204437418311680,https://twitter.com/intent/user?user_id=724204437418311680,1,1
913377117110337536,https://twitter.com/intent/user?user_id=913377117110337536,0,0
836131127823740928,https://twitter.com/intent/user?user_id=836131127823740928,0,0
851044333474021380,https://twitter.com/intent/user?user_id=851044333474021380,0,0
825711971911626753,https://twitter.com/intent/user?user_id=825711971911626753,0,0
904839722228342785,https://twitter.com/intent/user?user_id=904839722228342785,0,0
848676935462862848,https://twitter.com/intent/user?user_id=848676935462862848,0,0
275104653,https://twitter.com/intent/user?user_id=275104653,0,0
107060502,https://twitter.com/intent/user?user_id=107060502,1,1
3281324312,https://twitter.com/intent/user?user_id=3281324312,0,0
4831579674,https://twitter.com/intent/user?user_id=4831579674,0,0
57498017,https://twitter.com/intent/user?user_id=57498017,0,0
52986151,https://twitter.com/intent/user?user_id=52986151,0,0
2432097704,https://twitter.com/intent/user?user_id=2432097704,0,0
316853929,https://twitter.com/intent/user?user_id=316853929,0,0
113654319,https://twitter.com/intent/user?user_id=113654319,0,0
219883847,https://twitter.com/intent/user?user_id=219883847,0,0
379615315,https://twitter.com/intent/user?user_id=379615315,0,0
152491098,https://twitter.com/intent/user?user_id=152491098,0,0
3104699226,https://twitter.com/intent/user?user_id=3104699226,1,1
2434582238,https://twitter.com/intent/user?user_id=2434582238,0,0
2359581410,https://twitter.com/intent/user?user_id=2359581410,0,0
905263717,https://twitter.com/intent/user?user_id=905263717,0,0
115402477,https://twitter.com/intent/user?user_id=115402477,0,0
2959408884,https://twitter.com/intent/user?user_id=2959408884,0,0
3318386814,https://twitter.com/intent/user?user_id=3318386814,0,0
1021020371384819712,https://twitter.com/intent/user?user_id=1021020371384819712,1,1
2523139765,https://twitter.com/intent/user?user_id=2523139765,1,1
770140798331609090,https://twitter.com/intent/user?user_id=770140798331609090,1,1
804556476958150656,https://twitter.com/intent/user?user_id=804556476958150656,1,1
2858139782,https://twitter.com/intent/user?user_id=2858139782,1,1
819809818571522055,https://twitter.com/intent/user?user_id=819809818571522055,1,1
1228747813,https://twitter.com/intent/user?user_id=1228747813,0,0
1703325756,https://twitter.com/intent/user?user_id=1703325756,0,0
255396287,https://twitter.com/intent/user?user_id=255396287,1,1
262835908,https://twitter.com/intent/user?user_id=262835908,1,1
557711616,https://twitter.com/intent/user?user_id=557711616,1,1
716981868835446786,https://twitter.com/intent/user?user_id=716981868835446786,1,1
192562577,https://twitter.com/intent/user?user_id=192562577,0,0
350849107,https://twitter.com/intent/user?user_id=350849107,-1,-1
747162391,https://twitter.com/intent/user?user_id=747162391,1,1
246144623,https://twitter.com/intent/user?user_id=246144623,1,1
59344980,https://twitter.com/intent/user?user_id=59344980,0,0
333928795,https://twitter.com/intent/user?user_id=333928795,0,0
747335459429179392,https://twitter.com/intent/user?user_id=747335459429179392,0,0
973470138954522624,https://twitter.com/intent/user?user_id=973470138954522624,0,0
841967421556629505,https://twitter.com/intent/user?user_id=841967421556629505,0,0
1589431434,https://twitter.com/intent/user?user_id=1589431434,0,0
3115161102,https://twitter.com/intent/user?user_id=3115161102,0,0
335277980,https://twitter.com/intent/user?user_id=335277980,0,0
1959980970,https://twitter.com/intent/user?user_id=1959980970,0,0
3177288360,https://twitter.com/intent/user?user_id=3177288360,0,0
