id,url,general,specific
709613000584355840,https://twitter.com/intent/user?user_id=709613000584355840,1,1
948085664167239680,https://twitter.com/intent/user?user_id=948085664167239680,0,0
79119874,https://twitter.com/intent/user?user_id=79119874,0,0
5915912,https://twitter.com/intent/user?user_id=5915912,0,0
164069645,https://twitter.com/intent/user?user_id=164069645,0,0
399956240,https://twitter.com/intent/user?user_id=399956240,0,0
119603478,https://twitter.com/intent/user?user_id=119603478,0,0
204245399,https://twitter.com/intent/user?user_id=204245399,0,0
146716951,https://twitter.com/intent/user?user_id=146716951,0,0
245677083,https://twitter.com/intent/user?user_id=245677083,1,0
207808669,https://twitter.com/intent/user?user_id=207808669,1,1
147502751,https://twitter.com/intent/user?user_id=147502751,1,0
18371743,https://twitter.com/intent/user?user_id=18371743,0,0
49874722,https://twitter.com/intent/user?user_id=49874722,0,0
99232424,https://twitter.com/intent/user?user_id=99232424,0,0
169480493,https://twitter.com/intent/user?user_id=169480493,0,0
49559086,https://twitter.com/intent/user?user_id=49559086,0,0
99008565,https://twitter.com/intent/user?user_id=99008565,0,0
98165946,https://twitter.com/intent/user?user_id=98165946,0,0
104151117,https://twitter.com/intent/user?user_id=104151117,0,0
43696594,https://twitter.com/intent/user?user_id=43696594,0,0
1512441300,https://twitter.com/intent/user?user_id=1512441300,0,0
121452372,https://twitter.com/intent/user?user_id=121452372,1,1
44791521,https://twitter.com/intent/user?user_id=44791521,1,0
104745960,https://twitter.com/intent/user?user_id=104745960,0,0
83305580,https://twitter.com/intent/user?user_id=83305580,0,0
94701166,https://twitter.com/intent/user?user_id=94701166,1,0
103281527,https://twitter.com/intent/user?user_id=103281527,0,0
3619961,https://twitter.com/intent/user?user_id=3619961,1,0
14486011,https://twitter.com/intent/user?user_id=14486011,0,0
882154500240228353,https://twitter.com/intent/user?user_id=882154500240228353,0,0
541345665,https://twitter.com/intent/user?user_id=541345665,0,0
780118510441639936,https://twitter.com/intent/user?user_id=780118510441639936,0,0
931507973821816834,https://twitter.com/intent/user?user_id=931507973821816834,0,0
1718681,https://twitter.com/intent/user?user_id=1718681,0,0
124415804,https://twitter.com/intent/user?user_id=124415804,1,0
92686016,https://twitter.com/intent/user?user_id=92686016,0,0
132434384,https://twitter.com/intent/user?user_id=132434384,0,0
93631185,https://twitter.com/intent/user?user_id=93631185,0,0
4171231,https://twitter.com/intent/user?user_id=4171231,1,0
202412900,https://twitter.com/intent/user?user_id=202412900,0,0
870672701584588800,https://twitter.com/intent/user?user_id=870672701584588800,0,0
887493283693248512,https://twitter.com/intent/user?user_id=887493283693248512,0,0
26197124,https://twitter.com/intent/user?user_id=26197124,0,0
180686909,https://twitter.com/intent/user?user_id=180686909,0,0
123288031,https://twitter.com/intent/user?user_id=123288031,0,0
816499681,https://twitter.com/intent/user?user_id=816499681,0,0
237328361,https://twitter.com/intent/user?user_id=237328361,0,0
122736244,https://twitter.com/intent/user?user_id=122736244,0,0
6589562,https://twitter.com/intent/user?user_id=6589562,0,0
108879744,https://twitter.com/intent/user?user_id=108879744,0,0
739636966950506496,https://twitter.com/intent/user?user_id=739636966950506496,0,0
939088249682780160,https://twitter.com/intent/user?user_id=939088249682780160,-1,-1
2562340110,https://twitter.com/intent/user?user_id=2562340110,0,0
306825877,https://twitter.com/intent/user?user_id=306825877,0,0
6180382,https://twitter.com/intent/user?user_id=6180382,0,0
133721921,https://twitter.com/intent/user?user_id=133721921,0,0
563549787,https://twitter.com/intent/user?user_id=563549787,0,0
29242992,https://twitter.com/intent/user?user_id=29242992,-1,-1
80523889,https://twitter.com/intent/user?user_id=80523889,0,0
125611123,https://twitter.com/intent/user?user_id=125611123,0,0
130101903,https://twitter.com/intent/user?user_id=130101903,0,0
825878622485385217,https://twitter.com/intent/user?user_id=825878622485385217,0,0
3746349445,https://twitter.com/intent/user?user_id=3746349445,0,0
1616317351,https://twitter.com/intent/user?user_id=1616317351,0,0
310830512,https://twitter.com/intent/user?user_id=310830512,0,0
116617670,https://twitter.com/intent/user?user_id=116617670,0,0
2695929679,https://twitter.com/intent/user?user_id=2695929679,0,0
128418024,https://twitter.com/intent/user?user_id=128418024,0,0
50461469,https://twitter.com/intent/user?user_id=50461469,0,0
148961902,https://twitter.com/intent/user?user_id=148961902,1,1
6189822,https://twitter.com/intent/user?user_id=6189822,1,0
835352936666427392,https://twitter.com/intent/user?user_id=835352936666427392,-1,-1
145109025,https://twitter.com/intent/user?user_id=145109025,0,0
4583823794,https://twitter.com/intent/user?user_id=4583823794,0,0
382595655,https://twitter.com/intent/user?user_id=382595655,0,0
125911369,https://twitter.com/intent/user?user_id=125911369,0,0
182255052,https://twitter.com/intent/user?user_id=182255052,0,0
253459704,https://twitter.com/intent/user?user_id=253459704,0,0
131854971,https://twitter.com/intent/user?user_id=131854971,0,0
125546634,https://twitter.com/intent/user?user_id=125546634,0,0
57870730,https://twitter.com/intent/user?user_id=57870730,1,1
90521746,https://twitter.com/intent/user?user_id=90521746,0,0
24611873,https://twitter.com/intent/user?user_id=24611873,1,0
297254593,https://twitter.com/intent/user?user_id=297254593,1,1
16981588,https://twitter.com/intent/user?user_id=16981588,1,0
96707669,https://twitter.com/intent/user?user_id=96707669,1,0
27201512,https://twitter.com/intent/user?user_id=27201512,1,0
104705276,https://twitter.com/intent/user?user_id=104705276,0,0
